"","GSM524151.CEL.gz","GSM524152.CEL.gz","GSM524153.CEL.gz","GSM524154.CEL.gz","GSM524155.CEL.gz","GSM524156.CEL.gz","GSM524157.CEL.gz","GSM524158.CEL.gz","GSM524159.CEL.gz","GSM524160.CEL.gz","GSM524161.CEL.gz","GSM524162.CEL.gz","GSM524163.CEL.gz","GSM524164.CEL.gz","GSM524165.CEL.gz","GSM524166.CEL.gz","GSM524167.CEL.gz","GSM524168.CEL.gz","GSM524169.CEL.gz","GSM524170.CEL.gz"
"g13540548_3p_s_at",6.14949685112584,6.8474120784738,6.68895952691267,6.30359183483406,5.8630009270079,5.42341116833325,5.69356064712118,5.26861405179613,5.3825344120798,5.42115272319044,6.63151945003044,6.60354889489829,6.89849436315557,6.50673262173097,5.74592710338901,5.60361153221133,5.92170295203636,6.56617072084386,5.8746698337288,5.84471738353334
"g13540550_3p_s_at",6.44044856522811,6.96838049647062,5.98649258802083,7.33617782213557,7.20610331164006,7.40388233214047,7.86894489634485,8.13822620854415,8.20380878274403,8.49041407749625,6.54650648733903,5.88247876142281,6.80883075187242,6.2701617624482,7.52636682778545,7.37573397099786,7.62495666207764,7.83015266799219,7.78917461895537,7.74746189820655
"Hs.117176.1.S1_3p_at",6.23899095106183,6.23856240266486,6.37101285088789,7.10099505813047,8.50957085668268,7.54351679102218,7.97960624405002,9.01637478672685,7.71259037423352,8.17321912668495,6.7711703638812,6.879452935166,7.79916371454463,6.93345289371734,7.68598179436315,8.61812337022087,8.78641581745184,8.02995220811076,8.42142910632664,8.84796903033459
"Hs.16488.2.A1_3p_x_at",6.33668430395781,5.87784350781357,5.3318742154026,6.37119270624837,7.96424751106442,7.85096010586944,7.75651574743728,7.27332339590677,7.22925431369987,6.63984511929817,6.92050513196938,6.4962508113032,6.00080574276657,5.84514588295644,8.32073391445745,7.42808943571321,7.85169343325242,7.52980331843691,7.60256100558212,7.76708561213009
"Hs.285013.0.S3_3p_a_at",7.31488935991045,8.9116024338902,8.78981495157815,7.89623725871443,8.07847076323118,8.79433155548961,8.87167202467877,9.15730522506569,9.29379600921378,9.43703245944873,7.52802123792691,7.38699232309603,7.76699793783014,7.94476080880248,7.80537269922298,8.36599829057936,8.86508707203482,9.11720043179221,8.60062479829565,9.15269035203198
"Hs.7753.2.S1_3p_at",5.46369008444671,4.98384931843439,6.05868360153451,6.43314755530928,7.01972967911314,5.8514234405732,7.06312929919029,6.31636281625373,5.89412793518479,7.52987179421927,4.75114250981774,5.75605814982034,6.26893179142632,5.89966744397859,5.67912537807411,6.46985944396881,6.31809305529554,5.14309327941149,7.05793951017124,5.37193532431652
"Hs.124106.0.S1_3p_a_at",3.7534440696598,4.54341329155018,5.01738491152207,3.97671682942388,3.23380957907476,4.44842989219009,5.34508938533367,4.76713882460165,4.38027135324523,5.604258500876,4.43057338477052,5.13672052651685,4.95254934785433,5.09127666754756,2.81456586928108,3.95161589310857,3.67623808587212,6.47500657514986,6.30030717046257,3.49779246117358
"Hs.23047.1.A1_3p_at",5.67144206214147,6.32728335787684,5.54889373782353,5.19606184804485,5.62565109565159,6.48850049340626,6.86794756168902,7.3312670010342,7.69942528427864,7.49179430390429,5.40662733218607,4.4438816835788,3.78155105908029,4.66421162042769,5.48449480277611,5.91869217076739,7.07562307573194,6.93111315633418,7.40063214336188,7.68861654218031
"g13492978_3p_s_at",6.84856414644955,5.46807072642339,6.13834831998305,6.21868109803308,3.42295803493093,5.39638465158961,5.71970161912781,6.26134240611603,5.63081459870563,6.53023201154647,6.78645512346928,7.36550936549732,7.60275589444133,6.8493528745707,5.7810827742711,5.48778535856327,6.32626405761999,6.60114659565552,5.27332067922219,4.40741402313092
"224949_3p_at",4.44023734681534,4.00654324717918,4.46673149324342,4.9543337871721,4.61493624963888,5.36655960558618,5.09908427873037,5.92225693892388,6.08621769842414,6.26838217879717,4.88919638220658,3.97141834129743,4.50150082513013,4.38319716639905,4.27904973542108,5.39121558278386,5.1800307758719,5.26532241609156,5.75105841582926,5.37662459196867
"g13540585_3p_s_at",5.01915737711806,5.27008007803084,5.07450614309961,5.260684339472,7.07236414284624,6.82834084496943,6.97891203116631,6.9188644574105,7.15675150609511,7.41413857997353,5.22616992282644,4.56716688845798,5.3141240211644,5.62868783732704,6.67501621126858,6.38717167599742,7.39830783322979,7.04970317469994,6.7276083416502,6.4896234997033
"Hs2.398143.1.S1_3p_s_at",3.36066555225643,3.62181049751318,3.73816100948724,2.9141187909764,3.66695891549081,2.89588461099227,3.91783439966951,4.50137309975783,5.80906553095781,4.29752266064124,2.34537183428472,3.17884150109015,3.18487080434629,3.45550840554753,3.46933883160977,3.70261652127235,2.60908240894135,3.88810066395707,2.70178119393551,4.26281738391661
"Hs.20300.0.A1_3p_at",5.53807437573698,6.58886758675888,5.90411376552722,5.52346456888055,6.82834084496943,7.25139662100278,6.90015550303319,7.31448424852321,8.46522869040673,7.84313593354905,5.60864339056063,4.79444280809463,5.87534527504203,5.54883994447086,5.71288316076462,6.88503246798016,7.34818102254848,7.48409558597692,7.66754944958994,7.46323335930127
"231161_3p_x_at",7.16834354738947,7.42155299170659,7.48040493788617,7.33082262497152,6.45685307050976,6.20966581451636,6.21759076890744,5.86313331185361,6.0391804893461,5.88027336838985,7.67713638051395,7.45902526852042,7.45042466290376,7.34255079385575,6.47588713758835,6.11154948957744,6.48543202444926,6.36680020558003,5.89532339975637,6.35198101617926
"g13569871_3p_s_at",6.23895651477064,5.87579650285159,6.35707218915217,5.74543829559727,7.03338598527797,6.94683062896833,7.51785913455446,7.68849551743781,7.37059317237109,6.37835726947181,6.95965229839686,6.69762179661939,5.80723309344144,6.25291661661516,6.55096469246373,7.7519387727779,7.65668092510703,6.71718182750554,7.02547991099444,6.23246021038126
"g4758023_3p_a_at",8.26059238741251,7.99304730442384,7.97273781593713,7.38425852426367,8.02592076730835,8.95166721710315,8.85554287265255,8.88491228812805,8.91641008014435,8.90851600678516,7.90840605109716,8.17314176029788,7.59091706688016,7.79500774611877,8.37051007593816,8.85172168348529,8.77017942286096,8.58715934061865,8.55408154134516,8.38279346253616
"Hs.71331.0.A2_3p_at",5.88017885777731,5.99611810478089,5.42960648822684,4.97714045388328,6.02737525576051,6.81800570462499,6.71097978374634,7.53223547313793,7.32525474507266,7.74270991933941,5.48116853273848,5.16394807852401,4.8808156147516,4.86462168091325,5.4058173283227,6.43531350782517,6.63478999624962,6.94459020229809,7.49974510691522,6.51646178146322
"Hs2.331633.1.S1_3p_s_at",5.34039804381851,6.02882589520336,5.44065975817619,5.59683409964289,8.17717324016416,8.80070934924211,8.48790096038132,8.00848106375345,8.43259573769359,7.98152900774541,6.21044023611287,5.12095580659255,5.41578479028408,6.49436154601319,6.95909395725776,7.55662329789466,8.08555873243366,8.05014939054765,8.11813553356535,8.57965821500947
"g13569884_3p_s_at",9.02360527155347,8.65214197872928,8.58839073973397,9.08889712260389,9.98149416299356,8.77991295372232,9.74717811885315,9.46394933962224,9.49343738000834,9.86627151160346,9.27492292522493,8.44335804616526,8.82687983562744,9.14693455685683,9.46930454726719,9.75054565347851,9.96861527710195,9.72679903178318,9.73734747315277,9.22091426867335
"g13569890_3p_s_at",5.71797134176695,6.02882589520336,5.7834610720699,5.89622490890878,5.10017787256347,4.80753413637427,5.54869311536429,5.03417017609586,5.69350105621355,4.83930792610457,5.75574853296725,6.06516324907142,5.7929980613851,5.96631086606557,5.86527081310063,5.38272857874378,4.8779225632718,4.99393393240896,4.87284943296876,6.404989910832
"Hs.107149.0.S1_3p_s_at",6.41527069369174,6.17653477795035,5.78048961177683,5.28777957632497,6.24824740908811,6.33724890668368,6.08939934943977,7.25723764420175,6.72895296673577,6.81099375095835,6.15456781062088,5.97912530554551,4.90538518346075,6.15142558841852,5.46026037880049,6.27552562926454,5.35100113095363,6.93653307610397,6.6097978169603,6.72711853371323
"208104_3p_s_at",7.1453929804112,7.17233845745182,7.13469158821698,6.70755217948938,6.28015955435797,6.38170015374681,6.18076047374396,5.85788966973494,5.95216146879342,5.78566479311699,7.14106834432631,7.04513062742304,7.34691373921928,6.65821326775873,6.51444200228694,5.79571803562543,6.40178633103642,5.88874049140622,5.91246802158407,6.26951297356697
"g9963772_3p_a_at",4.90159889334967,5.18028075080174,5.09102378809503,4.92441272259861,7.12919126232553,7.40834146747296,7.80847643404928,7.09626558286733,7.52203064977926,8.38893553938942,4.84037588239647,4.85852560021912,4.62256480155893,5.11504582055033,6.103083767218,6.66797402522411,7.6776569040706,6.72575610080083,7.20641646161302,6.88074573559144
"Hs.292998.0.A1_3p_at",3.22425098351312,4.02560133680353,3.41291800020723,3.30089301434626,4.05597667415451,3.65735208950582,4.10312055734998,4.96975647446595,5.23614305157436,5.54889373782353,3.18418315253432,2.17560800038071,3.15577032886112,2.8628630869118,3.8991233754679,4.27506685234021,3.60753750177986,4.3276186664201,4.82878361555905,4.37167901691638
"Hs.111460.0.A2_3p_at",6.1596996456449,6.55342325121783,6.02711535528517,6.09045834290302,6.76668828275168,7.36189180262579,7.8225528818539,8.23805020508998,7.94120922211682,7.80803167827299,6.20963003788423,6.40379000400692,6.60482165659134,6.31336376521873,5.73861385827978,7.31218245091527,7.79952776477426,7.14012269342319,7.68771681171221,7.69958472749591
"g6005875_3p_x_at",4.39322075661045,4.18496340260403,4.36016211353373,4.98047722036933,5.64856023205525,5.58314705981872,5.0505070412322,4.65862817789679,5.10437985256963,4.93809809885092,3.8654997615038,4.58473895527833,3.62337275820653,3.83437081662971,4.62267465597347,4.55050153845247,5.39116835209362,4.62987394295095,3.62343429874489,5.44211838729699
"Hs.171118.0.S1_3p_a_at",4.34713309877321,4.99748970788639,4.53761106718735,4.30409933208437,4.42291425908316,4.20584857247437,4.55140799344116,5.12737607145857,4.21868928021861,3.82200250498323,4.90322221737416,4.98392466351451,3.99814483310182,5.0505645558667,3.65642781466346,3.45340616231453,3.81422532813555,4.0842836644622,4.70843709694242,3.30140512450103
"g12407394_3p_at",5.84269312530458,4.8364381979097,4.78359002532152,4.84926028559954,6.41030457266157,7.87656278036336,6.23240604315432,6.16609316159123,6.33969149993781,6.09186661808757,5.2496430733737,5.10027306139719,5.34467797653354,4.97807805461778,6.17253125378977,6.8428669351299,6.93018833770197,6.68273940959867,6.02377643699773,5.26590529344122
"Hs.22629.0.A1_3p_at",3.04071652538826,3.29849635387595,3.05647442089963,3.33165282313915,4.33450767813225,4.702661892952,4.2029042631717,5.29185839389085,5.44320910626055,5.42645372354751,2.95268564303489,3.11622179286006,3.17960704777498,3.14936036789668,3.9422323034975,4.4179303733453,5.00216677937405,5.37119901311209,4.62765568467058,3.44545990747841
"230341_3p_x_at",7.19240926929908,7.23313564139123,7.11981258585913,7.19240926929908,6.54523397929651,6.1581909962067,6.18047172471954,5.96882283051511,6.00333792703924,5.74455198531216,7.4729489427735,7.40812186000643,7.2736844581983,7.00748777514292,6.37579866355752,6.02682023688038,6.15517820608733,6.02709569606722,6.01963553480716,6.2046230297563
"Hs.210322.1.S1_3p_a_at",3.33837721246896,4.54231870605215,3.09780572576313,4.88412896171934,4.20827160611284,3.1249292041959,3.73341348429615,5.83330196165104,4.08627324947646,5.16682602194875,4.27387981269697,3.39096264816192,5.04220809300678,4.63197880481422,3.77450435093023,2.68824718291571,2.62465470201736,2.49103698253656,6.15884176648386,3.05673942563179
"g12053166_3p_a_at",9.10420153513729,8.63038513871336,8.45921781593316,8.24509508555065,8.18500667847863,8.30351179908985,8.86367894935482,9.20512761610222,9.17379881155487,9.09987188793783,8.97302407420909,8.28372508634674,8.10142694624242,8.67713134822255,7.64739435900624,8.75386319817764,8.43406428304953,9.43591210585151,9.56094795057666,8.77963119554181
"g13569937_3p_s_at",8.51402416543237,7.27011537801312,7.16044197108061,7.93223401173498,7.8378296747457,8.7579221504592,8.52424258007713,10.0853279037987,9.14163416072856,9.16547700934169,7.50590252429826,7.83250793445814,6.80470353343611,8.54968807568202,8.71910590036209,8.88165481426721,9.6392415778978,9.81237258217932,8.55016569818946,8.98115040345449
"g13624338_3p_s_at",5.75490392178338,5.55502326310494,5.71321924428577,5.45541751964401,7.41083270421117,7.9687032809995,7.59199679389094,8.2867944220998,8.8183726259258,8.17213725892662,6.44369926138467,5.20551456807914,4.91364180105842,5.67668096893651,6.38355058829592,7.9769416636557,8.25056891529931,8.16719231117332,8.70090987210325,7.730143048678
"g5032244_3p_at",6.77271279200554,6.45503845982693,6.57550720382599,6.69522137496492,6.11019582472866,7.19669098082616,6.41842414238039,7.789788725249,7.31823635514103,7.65701580211765,6.53128729158926,6.60363978966897,6.05333589446306,6.24139471229211,6.79497051438292,6.8415726246117,7.44634736599614,7.44223019362452,6.59938975301165,7.42176955068348
"Hs.234174.0.S1_3p_at",7.7360956539089,7.87938033109175,7.32402625052347,7.50083456156762,8.49986122000887,8.10470184772315,8.48690484951446,8.44807952544674,9.5828911618613,8.59692398595195,7.62605847412089,7.97575323364015,6.79634485009527,8.07113626181799,7.28657097100545,8.64344997995627,8.90413222224694,8.11875701084478,8.28859262959792,8.05741434084281
"Hs.301904.1.S1_3p_a_at",8.86420455042419,8.3939351476775,7.91982836528908,8.50924519014867,8.72795692898389,9.07893805867479,9.13671110062471,9.31019161267464,9.52158018823444,9.334061148214,8.29118957119245,8.14081117964005,7.68643817031018,8.07708533952899,7.8809133265255,9.19928483751283,8.84805331911518,8.93880911717145,8.9073834303644,8.54325962328982
"Hs.104432.0.A1_3p_at",4.99948860899885,4.55176768866468,4.50309510726913,4.72581260768953,4.60986617159998,5.49914113980305,4.75377126191004,5.01136456127738,5.8629882128599,5.06952250976033,4.20607687248885,4.54074909317364,4.82718420271721,5.47879140529454,5.51841394379367,4.62578482644455,5.46355050648395,5.43187632131279,4.72672551972949,4.72307040057437
"Hs.322482.1.A1_3p_s_at",6.52008769277144,5.34444572454587,5.01136456127738,5.45947590385496,5.52212803134177,6.23371632271552,5.92232966633297,6.47456456494842,6.35455826332059,6.19327550904871,6.58660298717844,6.11151506702827,5.26416334096262,5.73648007960971,6.15781131304793,6.16670419551442,6.59994698320333,5.63480649569078,6.7275330065799,6.42852444749721
"Hs2.107019.2.S1_3p_at",8.11401490465831,7.82631209701691,8.22265428211214,8.68574616966402,9.40777993918417,8.01682957767489,8.93004168501969,8.51061157540825,7.53759377184905,8.53711572240544,8.73380069945542,9.10693736959871,10.3149304272698,8.65594493091049,7.38772040717624,9.71062087126006,8.45985496776151,9.1639796355695,7.73575540214835,9.69000252429752
"g13654281_3p_s_at",3.77218604818171,3.90659911112387,3.78695463244059,4.55067227434841,4.87332666885447,4.63004798599897,4.65565107144653,4.70175305767557,4.80524965323333,4.62598550787149,4.16284119663099,3.82439389585539,3.63118688995406,3.63443576177444,4.82795289547317,5.14680694072163,4.96453674859544,3.96618465377628,4.4737927657934,4.11928818730091
"Hs.301048.1.A1_3p_s_at",3.56831722286154,3.38025810371841,3.19349366701989,4.02078878062751,3.58192706830894,3.81477315972183,4.21277653801523,4.2797786981066,4.81906601211397,4.79256586357328,3.12302363678805,2.96492471623848,3.01683356127344,3.70261652127235,4.0464585202524,3.74102441477383,4.28645259203024,3.56470005277798,4.3307593896076,3.77636526622036
"Hs2.149839.1.S1_3p_s_at",4.5038766859989,4.56467780056964,4.1308216212119,5.25070026969707,4.01489314096661,4.81724829021922,3.93767858185932,3.76285714711378,5.29115331724517,4.95212471256768,5.76753513132386,4.41086506579619,4.17071949483367,4.6053242667024,4.52079102504759,3.85235786665966,3.82840277453208,5.12957167592287,5.91894830777952,4.65311115761259
"Hs.225977.1.A4_3p_at",6.29406833731291,6.16770588581714,5.88147569582749,5.76898161153512,5.89782243548609,6.28523269182839,6.80953249826613,6.8013527674316,7.22184654463047,6.99180694794675,5.40121256886241,5.47164212891162,5.65691497225236,6.08457077952913,5.62781357238083,6.28418330635001,6.22081326125655,6.67642207226777,6.92947898167173,6.09151879382514
"g4505454_3p_a_at",6.05313098839019,6.25391110177314,6.23212932807704,6.20366279978554,5.73804863554159,6.90834757312293,7.15345673031534,7.76132907944223,8.15193999198883,7.76791439504783,6.39730837378777,6.15116533821899,5.66025815283145,6.97138237061097,6.62045586363881,7.34638901317554,6.8118187986621,7.87330519293479,7.63062394605223,6.64578353506256
"g5031690_3p_at",9.26598962726823,9.1160608438337,9.19534070873999,9.5884454661087,10.3099070050696,10.0346263522943,10.1251273900588,9.6511003193795,10.0229102425608,9.91556531634299,8.97252397668995,8.81536088329033,9.05973690084013,9.04391137181074,10.6029546440108,9.80637439560731,10.1084474800957,9.85240194906351,9.92520389520967,9.14706586389742
"Hs.155560.0.S2_3p_a_at",7.44375256996833,7.71688850616487,5.86431172218605,7.63617476874096,8.34957191709817,8.43507421930342,8.59671565257622,9.08376104157488,8.91862173462416,8.72294785455525,7.75563902983677,6.87110764723287,7.92918390993434,7.1889944544636,8.44246919924988,8.17234291488944,8.24193723558102,8.42673957372838,8.32107355042443,7.18296281054941
"g9257201_3p_a_at",4.60299097368374,5.02866411128771,5.06976971923866,5.5482260973857,5.81504969059063,5.94540294671495,5.47610084391634,4.50740430415531,4.37477456665664,5.65081910829607,4.53481877064036,4.48752857620955,5.5171062360037,5.74226525613585,4.95608929433801,4.54590149319416,5.04647433650525,5.49003192532906,5.18701570676302,6.10932413228929
"Hs.264.0.S1_3p_a_at",7.65914238307882,7.78054604912179,7.07832265420834,7.02641312853036,7.99854020311056,7.99699579287612,7.56848690830051,8.55299152390865,7.8743612618765,8.09929812747674,7.25382047655215,7.33128508897214,6.86162585333906,7.25392339595297,8.70842755342757,7.65152226712375,8.18403389577488,8.25596706576658,8.50453851791893,8.17496627058396
"g12653164_3p_at",5.62674837758441,5.45234438317955,5.30276148509442,5.08873954601342,7.11216863558743,6.6444489631733,6.64920712608073,6.20641943973161,6.15873775536464,5.87635195948865,5.42173441790774,5.66473671796176,5.58447248151971,5.4151756639811,6.61026750752721,6.59927922093039,6.79689745847931,6.47180259028035,6.09244049358263,6.02294713360692
"Hs.128148.0.A1_3p_at",2.95916084812635,2.82580168348405,2.7012156487748,2.90124263487235,3.98416618954224,5.58227970064187,5.28757272097964,4.92751908707088,5.41476261210664,5.70780825461951,3.73411199251607,2.74732713928256,3.03042506804907,3.64024359045297,3.05381534805233,4.15701282913075,5.26526351677809,4.85478612677672,4.22116385420835,4.1262660963279
"g10835056_3p_at",6.27551146420367,6.41203739163781,6.53839867637071,6.59900652256614,7.80601034904987,7.16327678194991,7.62841845675773,6.664574510086,7.05820571292689,7.08310418653318,6.31474385045674,6.4795372499161,6.48097740282531,6.08319311833808,8.22649993515122,7.71332491179303,7.53053194157186,7.11473795101358,7.20354976125089,7.34401523028793
"g5174432_3p_a_at",9.54126373416327,8.5500379373663,8.98088865360732,8.62876723960117,10.118296884579,10.1174810947244,9.70771791770121,9.29253357610312,9.54460654880951,9.43646541823308,8.65464786167782,8.83632705122485,8.6433933584513,8.6474074973114,9.68090513863463,10.1142893893444,9.36931510997353,9.25604033631696,9.09268875112396,9.45465724346508
"g4759149_3p_a_at",3.41070933960477,3.61976655798008,4.21362312752279,7.1556917767507,7.7432441855951,8.32132727677554,8.35832590193009,3.1271100580716,8.27903799263332,8.29770224926807,6.64547355544345,3.40799238930934,6.90846472218093,6.49903132234377,3.33532061147012,7.94924976620726,8.26256528600606,7.76622187005396,8.12114152366187,8.22507113447252
"Hs.1870.1.A1_3p_at",4.57338576319104,3.20383660748418,3.70091224593532,5.55350872465949,6.29991464869564,6.50417329882421,6.89349686684977,3.35896846155207,7.288553249754,7.60312349089048,5.81248447210529,4.48859847985354,5.47375917782615,5.6851780214775,4.09033501283455,5.96307852683021,6.53082111888224,6.39135251956218,7.03283527488816,6.15755843326492
"g8922086_3p_s_at",5.49817291399252,5.0364456637403,5.36881801022659,6.03323837558802,7.08640700789982,7.27571139184854,7.25436176170384,8.01145432918235,8.13201514263943,7.52594940828548,6.20646713850588,5.7139754085808,5.46669624427692,5.80203124970652,6.57039669860829,7.40130816350685,7.43767798108735,7.54066789760062,7.2784113398436,6.93004061205656
"g4507690_3p_a_at",6.20885146892982,6.16996056072563,6.61251766268919,6.6654661528775,7.82826075036473,7.71432332847275,7.71384079428191,7.62642382554427,7.3740408580633,7.67412937699159,6.41105077823537,7.10364185288969,6.87870649605152,6.70031773384915,7.18323278522221,7.903527180963,7.93297340741496,7.50810421687719,7.80519433467061,7.7257673500339
"Hs.7885.1.S2_3p_at",6.59374022466689,7.54280664042232,6.70070288636435,6.29077246373696,6.30175120463628,6.90602795503634,6.91963771227793,7.36460977656695,8.17642443524155,7.65579168275829,6.8338506451508,5.66971005103952,5.99642870749369,6.35517488616363,5.58518117855624,7.07541588406291,6.19412608070122,6.25853967804092,7.06158693783202,7.15333053100314
"Hs.247043.2.A1_3p_at",7.36098835262587,6.82046102005022,6.83720021850335,6.62177447389007,7.54182471230461,7.7792641925782,7.61464430569679,7.82761992404299,7.76015347552791,8.59419425730048,6.56210649006249,6.06118319845155,6.45769380075769,6.80401607040064,7.0859175266487,7.47391472495859,7.11397303071476,8.06577767085192,8.36124884578281,7.64755819168945
"g11038647_3p_at",6.14283325024228,5.40508429479414,5.71227895080378,5.53253315568242,6.49184534002157,7.6546099335699,6.7311219526013,7.74633902846848,7.33849699884626,7.4299432632307,6.74196626507204,5.984034645477,7.34676886670215,5.33649459230211,7.99461179720826,8.05286700743959,6.9987720186122,7.08247782963529,7.0608228426953,6.14657747811189
"Hs.76368.0.S2_3p_s_at",4.31527963652102,3.96553522296496,4.07834354773036,3.80835419340887,4.43646890866828,5.27180665424884,5.50211003761776,5.42211233339559,4.75522175264692,4.93120870181517,3.93298844407348,4.20756375311224,3.70093008727623,3.54771573349819,3.87068585016167,5.27881271309999,4.93644280242189,4.78622414195469,4.9058208619967,4.48678537570456
"g4503824_3p_at",5.77208350606877,6.01571055188226,4.55631637049242,5.5218581343058,6.16767644477886,7.38989597245014,6.2363954488881,8.02537678509396,7.93755507661879,6.7838638460148,6.87119721708687,6.32986096386172,5.41420674215106,5.88192531260884,6.39623099951554,7.11456486729086,6.55610167407236,6.3450957352608,7.40295309884193,6.02069906448657
"g6912383_3p_at",7.67956956342331,7.34269740895389,7.70478974214289,7.36783857785172,7.51010028734521,7.75250634347609,7.71198248996913,7.36136830894824,7.39293290423161,6.75477534003095,7.36236492723006,7.66511400698172,7.42423309808044,7.39681798430134,6.31979967377677,6.86207070327997,6.57673203836214,6.61044721302796,5.71832728012998,6.58729956027998
"Hs.28777.3.A1_3p_a_at",7.12867588928386,6.25281121959675,5.6710830431872,6.20237390866002,6.67131128625425,7.8696384059141,7.00122493517282,7.75703943207658,7.23247767080975,6.83951118043159,7.34180155512175,6.58064352096313,6.19870860980957,7.04558690783557,7.41035957523239,7.67277107062906,7.50926295541325,6.95154689298606,6.21122914499249,5.52887229620879
"g4504266_3p_x_at",7.58113350340347,7.50443907232257,7.61632396419382,7.77814267065617,6.59111357350229,6.502571728881,6.35025911257273,6.13123972486427,6.14443925654509,5.97938409800465,7.69259596867502,7.92451632806138,7.88783983939376,7.40298502181197,6.47639475992536,5.96724824549115,6.56210649006249,6.3195456587411,6.11596961801663,6.72109240609726
"g13775197_3p_s_at",5.89101259379361,5.80126108146133,5.68969039665684,5.86784190914349,8.71804118706643,8.52096645126589,8.74257203088856,7.29364254005332,7.5926172021048,7.1543008501333,6.50205862021186,6.65159584673567,6.18711885287243,5.8975400846116,8.40432943761029,8.31479441698183,8.32526540702568,7.82342725452104,8.12381669189294,8.03650477321628
"g4504268_3p_x_at",7.11976641333369,7.26970220778228,7.26107093329981,7.27958534448407,6.49889378310364,6.27695696325607,6.02151609089582,6.05735837446323,6.09557081952955,5.67592922772387,7.43146323025456,7.38192525840556,7.357756760045,6.90657168313453,6.11835922320023,6.00572874409189,6.32548001106682,6.18841817473291,6.03080165706646,6.40620856986243
"g13775219_3p_s_at",8.78437452789391,8.67743325966281,8.57291503361274,8.47998566200751,9.62523595671281,9.58046355761334,9.7909097039842,9.23874087967792,9.32514088694636,9.37740991764191,8.72413846336848,9.03669788835294,8.61076274745797,8.86102773315053,9.44090358274213,9.78169966679457,9.7409794188737,9.36991866396904,9.54112223305028,9.31890590305407
"Hs.29894.0.A1_3p_at",6.38922604340168,6.37717252014167,6.66795337964983,6.23240993857248,5.94907607067284,7.06775322246775,6.38890906278696,6.94957349130828,7.31117741683891,7.72207131504235,6.16790712204542,5.98589105398775,6.01150431957494,6.6993383810702,6.55731827388175,6.62045960233842,6.98553504829107,7.11425698633454,7.02725466189769,5.95967259249177
"Hs.59503.0.S1_3p_at",7.27612814111242,6.93023008928559,6.09943820864357,6.42631440758384,6.74044373131046,7.25287412997301,7.06823552852063,8.28547880026867,9.3329062348328,8.34666293978651,6.09520499090429,6.25560501643181,6.44874641263883,6.15520892443823,7.97597480359234,7.24727633852266,6.0854536174678,7.69854752953433,6.90062256689436,5.3882243022011
"g13775229_3p_s_at",5.59593451444494,6.24306187301848,5.58246620759802,5.80451034505695,6.53746841639267,6.81220064474534,6.19438695916998,6.44432231069451,7.69508753003252,7.0312767921811,4.83390465357806,4.21156580821377,5.78040813269022,5.67062309390083,5.96352218142024,5.54571216504882,6.24004913068936,5.48755655701914,6.94818763956028,7.21138661758228
"g12052747_3p_s_at",8.45223673684902,8.49648842737702,8.64941990373726,8.66273327970264,7.73606619909603,7.44423094402898,7.32491477230294,7.31226846382291,7.18552230133194,7.21768098963508,8.79853300077503,8.72889057026295,8.95438521375263,8.76061076558738,7.62892567459762,7.10714991523044,7.55866100229244,7.38021057385094,7.18677056942499,7.48585442885052
"Hs.306378.0.S1_3p_x_at",5.87334342464827,5.63385222796655,5.82408596139185,5.10045215574917,4.47721840819678,4.45884291752632,4.6950610880528,4.89863215651176,4.85011464370669,4.77681151929159,6.42107342695149,5.64475266174292,5.64894282309229,5.74879673411255,4.9666314747087,4.79084025883099,4.54223518630337,5.05345555483004,5.09858035945856,4.74749661173832
"g12963352_3p_s_at",7.01152250358902,6.96193752132233,7.02836025082425,7.35418282517417,7.07263568901799,6.36600671275726,6.88907777938286,6.1983869917592,5.82945423564227,6.30578359488681,6.97901617165594,7.43860386738034,7.19235285132132,6.48713568311994,6.7673715484643,7.56116372992755,6.02788765897418,6.176745143852,6.04983547255127,6.30027636446967
"Hs.180552.0.A2_3p_x_at",6.06963727214792,5.78132772158792,5.79151350151788,6.32972486882484,6.96405027997499,6.86521615694755,6.71618287359169,7.03940547926767,6.90377457462304,6.58925167827498,6.1533145764671,6.02493326321272,5.71524888772605,5.57675318389757,6.47406684473646,6.98346219038699,6.73862922844849,7.08738283252132,6.5400214724543,6.66174893119539
"g13276638_3p_a_at",6.80862092359488,6.70016658894123,7.37602179059517,7.6457861789287,7.3741700140763,6.31905975170606,7.16974092083269,6.91258889958163,6.388625047169,6.80073398362757,7.85794372726827,7.10881727817469,6.79597149010268,7.66007992143695,6.42692050145502,7.71982830431677,6.28983618311966,6.16847613856902,6.21019752954575,7.83335563148636
"Hs.7086.1.S1_3p_at",5.6819611146694,5.27755268455624,5.54889373782353,4.82956417614332,4.65864335057447,5.75481967339666,5.4415557553383,5.94370090318754,5.76358281277162,6.40817300040926,5.2705999618764,4.83182777916251,5.48059823825471,5.45720045875359,4.76822946278612,5.54909137125472,5.10021192149743,6.07574283825361,5.17454656660503,4.70741974454537
"g12744920_3p_a_at",4.13863496516183,4.50821410048059,3.60522359215426,4.03728420798789,3.65385554402805,4.89942111773593,5.45615592018311,5.51782774199743,5.46533345615728,5.84704532715127,4.26648529330441,3.74734961223857,3.95985578005318,4.09066080106661,3.33467587306958,4.60555482261017,5.0042834494171,5.25608100957391,4.93403392058158,4.06266318195178
